empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Laboratorio de Aromas,Tienda Holística / Sahumerios,"Andonaegui 1277, C1427 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4897-4777,http://www.laboratoriodearomas.com/,https://maps.google.com/?cid=2663088332583024104,4,25,,lunes: 8:00–17:00; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: Cerrado; domingo: Cerrado,@laboratoriodearomas,,01148974777,8,,Google Places API,2026-05-29
Kifkof Pequeños Placeres,Tienda Holística / Sahumerios,"B1752CXO CXN Lomas del Mirador Buenos Aires AR, Av. General Enrique Mosconi 194, B1752 Lomas del Mirador, Provincia de Buenos Aires, Argentina",Lomas del Mirador,Provincia de Buenos Aires,011 5564-8151,http://www.kifkof.com.ar/,https://maps.google.com/?cid=14531439156091280205,4.9,36,,lunes: 12:30–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–16:00; domingo: Cerrado,@kifkofpequeosplacere,,01155648151,8,,Google Places API,2026-05-29
Dharma esencial,Tienda Holística / Sahumerios,"Av. S. Martín 2232, C1416 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,7501-2095,,https://maps.google.com/?cid=14905331617643595948,4,69,,"lunes: 10:30–14:00, 16:30–19:00; martes: 10:30–14:00, 16:30–19:00; miércoles: 10:30–14:00, 16:30–19:00; jueves: 10:30–14:00, 16:30–19:00; viernes: 10:30–14:00, 16:30–19:00; sábado: 10:30–19:00; domingo: Cerrado",@dharmaesencial,,75012095,6,,Google Places API,2026-05-29
New Candles | Velas & Aromas,Tienda Holística / Sahumerios,"Tabaré 935, C1437 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5264-5371,https://newcandles.com.ar/,https://maps.google.com/?cid=1014592754164324288,4.8,12,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: Cerrado; domingo: Cerrado,@newcandlesvelasaroma,info@newcandles.com.ar,01152645371,7,,Google Places API,2026-05-29
Aquí y Ahora - COSMÉTICA NATURAL - UNICENTER,Tienda Holística / Sahumerios,"Unicenter Shopping, Paraná 3745, B1640 Martínez, Provincia de Buenos Aires, Argentina",Martínez,Provincia de Buenos Aires,011 15-2170-2021,https://www.aquiyahora.com.ar/,https://maps.google.com/?cid=10628830409198978452,4.9,11,,lunes: 10:00–22:00; martes: 10:00–22:00; miércoles: 10:00–22:00; jueves: 10:00–22:00; viernes: 10:00–22:00; sábado: 10:00–22:00; domingo: 10:00–22:00,@aquyahoracosmticanat,nuvempago@2x.png,0111521702021,7,,Google Places API,2026-05-29
EUMA SAICIYF,Tienda Holística / Sahumerios,"AYV Villa Adelina Buenos Aires AR, Curupaytí 1674, B1607 Villa Adelina, Provincia de Buenos Aires, Argentina",Villa Adelina,Provincia de Buenos Aires,011 4766-5520,http://www.euma.com.ar/,https://maps.google.com/?cid=326814602516516204,4.7,27,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: Cerrado; domingo: Cerrado,@eumasaiciyf,,01147665520,8,,Google Places API,2026-05-29
Alfredo Francioni S.A . - Aromas. Fragancias para todas las Industrias. Creadores de Esencias,Tienda Holística / Sahumerios,"CNEL, Cnel. Niceto Vega 5531, 1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4776-2819,,https://maps.google.com/?cid=9735563844212916223,4.9,26,,lunes: 8:00–17:00; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: Cerrado; domingo: Cerrado,@alfredofrancionisaar,,01147762819,6,,Google Places API,2026-05-29
Padma Tienda Natural,Tienda Holística / Sahumerios,"Alberti 2980, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 422-1550,http://www.tiendapadma.com.ar/,https://maps.google.com/?cid=14143194114674998212,4.8,426,,"lunes: 9:00–19:30; martes: 9:00–19:30; miércoles: 9:00–19:30; jueves: 9:00–19:30; viernes: 9:00–19:30; sábado: 9:00–13:00, 16:00–20:00; domingo: Cerrado",@padmatiendanatural,padmatiendanatural@gmail.com,02234221550,8,,Google Places API,2026-05-29
Tienda De Feng Shui,Tienda Holística / Sahumerios,"Arribeños 2155, C1428APA Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-5151-1188,https://fengshuitienda.com/,https://maps.google.com/?cid=11071174698269682648,4.8,33,,lunes: Cerrado; martes: 12:00–20:30; miércoles: 12:00–20:30; jueves: 12:00–20:30; viernes: 12:00–20:30; sábado: 12:00–20:30; domingo: 12:00–20:30,@tiendadefengshui,info@fengshuitienda.com,0111551511188,8,,Google Places API,2026-05-29
La Botica Milagrosa Morón,Tienda Holística / Sahumerios,"Belgrano 57, B1704IFA Morón, Provincia de Buenos Aires, Argentina",Morón,Provincia de Buenos Aires,011 4489-3438,http://www.laboticamilagrosa.com.ar/,https://maps.google.com/?cid=3330961226789251555,4.7,321,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–18:00; domingo: Cerrado,@laboticamilagrosamor,,01144893438,8,,Google Places API,2026-05-29
Zühul Tienda Esotérica,Tienda Holística / Sahumerios,"Av. Raúl Scalabrini Ortiz 2328, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4704-6001,http://www.zuhul.com.ar/,https://maps.google.com/?cid=2053965324598985462,4.7,61,,lunes: 10:30–19:00; martes: 10:30–19:00; miércoles: 10:30–19:00; jueves: 10:30–19:00; viernes: 10:30–19:00; sábado: 11:00–17:00; domingo: Cerrado,@zhultiendaesotrica,info@zuhul.com.ar,01147046001,8,,Google Places API,2026-05-29
El Mundo de Alice,Tienda Holística / Sahumerios,"Arribeños 2190, C1428 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4786-3393,,https://maps.google.com/?cid=1525592579552574956,3.5,15,,lunes: 11:30–19:00; martes: 11:30–19:00; miércoles: 11:30–19:00; jueves: 11:30–19:00; viernes: 11:30–19:00; sábado: 10:30–20:00; domingo: 10:30–20:00,@elmundodealice,,01147863393,3,,Google Places API,2026-05-29
Etnica Ideas,Tienda Holística / Sahumerios,"Pinto 3264, 1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6497-6706,http://www.etnicaideas.com.ar/,https://maps.google.com/?cid=16480535867690468540,4,4,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@etnicaideas,administracion@etnicaideas.com.ar,01164976706,7,,Google Places API,2026-05-29
Naranjo - Mimos para el alma...,Tienda Holística / Sahumerios,"Paunero 1134, B1663 San Miguel, Provincia de Buenos Aires, Argentina",San Miguel,Provincia de Buenos Aires,011 4702-3946,https://www.tiendanaranjo.com.ar/,https://maps.google.com/?cid=17026245380018209325,4.9,216,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: Cerrado,@naranjomimosparaelal,nuvempago@2x.png,01147023946,8,,Google Places API,2026-05-29
Ananda Tienda Hindu,Tienda Holística / Sahumerios,"Montes de Oca 2374, B1712BYH Castelar, Provincia de Buenos Aires, Argentina",Castelar,Provincia de Buenos Aires,011 3082-1550,http://www.instragram.com/anandatienda/,https://maps.google.com/?cid=5730729629350435718,4.9,47,,"lunes: 10:30–14:00, 16:30–19:30; martes: 10:30–14:00, 16:30–19:30; miércoles: 10:30–14:00, 16:30–19:30; jueves: 10:30–14:00, 16:30–19:30; viernes: 10:30–14:00, 16:30–19:30; sábado: 10:30–19:30; domingo: Cerrado",@anandatiendahindu,,01130821550,8,,Google Places API,2026-05-29
Haniel Tienda Holística,Tienda Holística / Sahumerios,"Belgrano 264, S2600 Venado Tuerto, Santa Fe, Argentina",Venado Tuerto,Santa Fe,03462 68-4137,https://www.hanieltiendaholistica.com.ar/,https://maps.google.com/?cid=16571422597060808759,,,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@hanieltiendaholstica,,03462684137,5,,Google Places API,2026-05-29
Cuatro Elementos DIETETICA BAZAR SAHUMERIO,Tienda Holística / Sahumerios,"Manzone 975, B1641 Acassuso, Provincia de Buenos Aires, Argentina",Acassuso,Provincia de Buenos Aires,011 15-3644-0279,https://www.instagram.com/cuatroelementosok/,https://maps.google.com/?cid=12085814843107851565,4.8,35,,lunes: 9:30–20:00; martes: 9:30–20:00; miércoles: 9:30–20:00; jueves: 9:30–20:00; viernes: 9:30–20:00; sábado: 10:00–18:00; domingo: Cerrado,https://www.instagram.com/cuatroelementosok/,,0111536440279,8,,Google Places API,2026-05-29
India SAHUMERIOS,Tienda Holística / Sahumerios,"Paso 529, C1031 ABK, Cdad. Autónoma de Buenos Aires, Argentina",ABK,Ciudad Autónoma de Buenos Aires,011 2728-1121,,https://maps.google.com/?cid=13328874117681717656,4.7,59,,lunes: 8:00–16:30; martes: 8:00–16:30; miércoles: 8:00–16:30; jueves: 8:00–16:30; viernes: 8:00–16:30; sábado: Cerrado; domingo: Cerrado,@indiasahumerios,,01127281121,6,,Google Places API,2026-05-29
SAHUMERIOS18,Tienda Holística / Sahumerios,"Puerto de Frutos, Los Sauces 18, B1648 Tigre, Provincia de Buenos Aires, Argentina",Tigre,Provincia de Buenos Aires,011 5063-4616,,https://maps.google.com/?cid=14172717212287848199,5,1,,lunes: Cerrado; martes: Cerrado; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–19:00; domingo: 10:00–19:00,@sahumerios18,,01150634616,5,,Google Places API,2026-05-29
SUKHA Distribuidora,Tienda Holística / Sahumerios,"Uruguay 360, B1629 Pilar, Provincia de Buenos Aires, Argentina",Pilar,Provincia de Buenos Aires,011 5041-1406,https://sukha.website/#!/-bienvenido/,https://maps.google.com/?cid=10007364383855836576,4.7,12,,lunes: 8:00–15:00; martes: 8:00–15:00; miércoles: 8:00–15:00; jueves: 8:00–15:00; viernes: 8:00–15:00; sábado: Cerrado; domingo: Cerrado,@sukhadistribuidora,sukhadistribuidora@hotmail.com,01150411406,7,,Google Places API,2026-05-29
HARMONIA MUNDI,Tienda Holística / Sahumerios,"Gurruchaga 1496, C1417 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-2238-6377,http://www.harmoniamundi.com.ar/,https://maps.google.com/?cid=7428342251086269318,4.8,169,,lunes: 0:00–20:00; martes: 12:00–20:00; miércoles: 12:00–20:00; jueves: 12:00–20:00; viernes: 12:00–21:00; sábado: 13:00–21:00; domingo: 14:00–20:00,@harmoniamundi,,0111522386377,8,,Google Places API,2026-05-29
Talismania Esotérica (acordar cita previa),Tienda Holística / Sahumerios,"Rojas 6, C1405 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2539-1514,http://www.talismania.com.ar/,https://maps.google.com/?cid=12056102182673793185,5,97,,lunes: 14:00–19:00; martes: 14:00–19:00; miércoles: 14:00–19:00; jueves: 14:00–19:00; viernes: 14:00–19:00; sábado: Cerrado; domingo: Cerrado,@talismaniaesotricaac,talismaniaesoterica@gmail.com,01125391514,8,,Google Places API,2026-05-29
Esotería Lunáticos,Tienda Holística / Sahumerios,"Juan Francisco Seguí 761, C1613 Ingeniero Pablo Nogués, Provincia de Buenos Aires, Argentina",Ingeniero Pablo Nogués,Provincia de Buenos Aires,011 2777-7485,https://esoterialunaticos.com.ar/,https://maps.google.com/?cid=14418893404555838171,5,5,,"lunes: 11:00–13:00, 17:00–19:00; martes: 11:00–13:00, 17:00–19:00; miércoles: 11:00–13:00, 17:00–19:00; jueves: 11:00–13:00, 17:00–19:00; viernes: 11:00–13:00, 17:00–19:00; sábado: 11:00–13:00, 17:00–19:00; domingo: Cerrado",@esoteralunticos,lunaticos.tienda@gmail.com,01127777485,7,,Google Places API,2026-05-29
Ancestral Tienda con Magia,Tienda Holística / Sahumerios,"Ricardo Aldao 2395, S3000 Santa Fe de la Vera Cruz, Santa Fe, Argentina",Santa Fe de la Vera Cruz,Santa Fe,0342 566-9933,https://ancestraltiendaconmagia.empretienda.com.ar/,https://maps.google.com/?cid=16664892241037813218,4.6,7,,"lunes: 9:30–8:00; martes: 9:30–13:00, 16:30–20:00; miércoles: 9:30–13:00, 16:30–20:00; jueves: 9:30–13:00, 16:30–20:00; viernes: 9:30–13:00, 16:30–20:00; sábado: 9:00–13:00, 16:30–20:30; domingo: Cerrado",@ancestraltiendaconma,ancestral.espacioholistico@gmail.com,03425669933,7,,Google Places API,2026-05-29
Mercadito esotérico,Tienda Holística / Sahumerios,"segundo nivel -Galeria Americana, Av. Sta. Fe 2450 Local 79, C1123 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-5588-8420,http://www.mercaditoesoterico.com.ar/,https://maps.google.com/?cid=16706620614915185903,4.5,17,,lunes: 15:00–20:00; martes: Cerrado; miércoles: 15:00–20:00; jueves: Cerrado; viernes: 15:00–20:00; sábado: 11:00–15:00; domingo: Cerrado,@mercaditoesotrico,,0111555888420,7,,Google Places API,2026-05-29
Shambala,Tienda Holística / Sahumerios,"Montevideo 275, M5500 Mendoza, Argentina",,Mendoza,0261 390-5924,http://www.shambala.com.ar/,https://maps.google.com/?cid=5612854668408041099,4.7,192,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@shambala,,02613905924,8,,Google Places API,2026-05-29
Mistico y Esotéricos,Tienda Holística / Sahumerios,"Galeria Las Vegas (pasillo bajando escalera, Av. Cabildo 2230 Local 119, B1428 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3793-6611,http://www.misticoyesotericos.com/,https://maps.google.com/?cid=5980449314344449163,4.8,51,,lunes: 16:00–19:00; martes: 16:00–19:00; miércoles: 16:00–19:00; jueves: 16:00–19:00; viernes: 16:00–19:00; sábado: Cerrado; domingo: Cerrado,@misticoyesotricos,misticoyesotericos@hotmail.com,01137936611,8,,Google Places API,2026-05-29
La Tiendita Esotérica,Tienda Holística / Sahumerios,"Sobremonte 478, X5800 Río Cuarto, Córdoba, Argentina",Río Cuarto,Córdoba,0358 15-401-9689,http://instagram.com/latiendita.esoterica,https://maps.google.com/?cid=15469444781714239027,5,7,,"lunes: 9:00–14:00, 16:00–20:30; martes: 10:00–14:00, 16:00–20:30; miércoles: 9:00–20:30; jueves: 9:00–14:00, 16:00–20:30; viernes: 9:00–14:00, 16:00–20:30; sábado: 10:00–14:00; domingo: Cerrado",http://instagram.com/latiendita.esoterica,,0358154019689,7,,Google Places API,2026-05-29
Épica y Mágica,Tienda Holística / Sahumerios,"Paseo Comercial Ciro, Mendoza 3783, S2002PCK, S2002 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 15-280-7252,http://epicaymagica.empretienda.com.ar/,https://maps.google.com/?cid=8273582227370374435,4.6,11,,"lunes: 9:00–13:00, 17:00–20:00; martes: 9:30–13:00, 17:00–20:00; miércoles: 9:30–13:00, 17:00–20:00; jueves: 9:30–13:00, 17:00–20:00; viernes: 9:30–13:00, 17:00–20:00; sábado: 10:00–13:00, 17:00–20:00; domingo: Cerrado",@picaymgica,epicaymagica@gmail.com,0341152807252,7,,Google Places API,2026-05-29
Ayurdevas Monte Grande,Tienda Holística / Sahumerios,"A. Rojas 86, B1842 Monte Grande, Provincia de Buenos Aires, Argentina",Monte Grande,Provincia de Buenos Aires,011 5892-1283,http://www.latiendaholistica.com.ar/,https://maps.google.com/?cid=12572232493556606128,5,205,,"lunes: 9:30–13:00, 16:00–19:00; martes: 9:30–13:00, 16:00–19:00; miércoles: 9:30–13:00, 16:00–19:00; jueves: 9:30–13:00, 16:00–19:00; viernes: 9:30–13:00, 16:00–19:00; sábado: 9:30–19:00; domingo: Cerrado",@ayurdevasmontegrande,casciana.romina1@gmail.com,01158921283,8,,Google Places API,2026-05-29
"Ekadanta, tienda esotérica",Tienda Holística / Sahumerios,"Av. Eden 250, X5172 La Falda, Córdoba, Argentina",La Falda,Córdoba,03548 54-2647,,https://maps.google.com/?cid=1846589001939389968,4.3,11,,"lunes: 9:30–13:00, 17:30–21:00; martes: 9:30–13:00, 17:30–21:00; miércoles: 9:30–13:00, 17:30–21:00; jueves: 9:30–13:00, 17:30–21:00; viernes: 9:30–13:00, 17:30–21:00; sábado: 9:30–13:00, 17:30–21:00; domingo: Cerrado",@ekadantatiendaesotri,,03548542647,5,,Google Places API,2026-05-29
Hécate Tienda Esoterica,Tienda Holística / Sahumerios,"Av. E. Casey 476, B7540 Coronel Suarez, Provincia de Buenos Aires, Argentina",Coronel Suarez,Provincia de Buenos Aires,02926 40-0696,https://hecatetiendaesoterica.empretienda.com.ar/,https://maps.google.com/?cid=15138293111067132636,5,6,,"lunes: 15:00–20:00; martes: 15:00–20:00; miércoles: 15:00–20:00; jueves: 10:00–12:00, 15:00–20:00; viernes: 10:00–12:00, 15:00–20:00; sábado: 10:00–12:30, 15:30–20:00; domingo: Cerrado",@hcatetiendaesoterica,,02926400696,7,,Google Places API,2026-05-29
Magia Libros,Tienda Holística / Sahumerios,"Thames 1619, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-4188-4324,http://www.magialibros.com/,https://maps.google.com/?cid=15836412380910684103,4.7,251,,lunes: 11:00–19:00; martes: 11:00–19:30; miércoles: 11:00–19:30; jueves: 11:00–19:30; viernes: 11:00–19:30; sábado: 11:00–19:30; domingo: 11:00–19:30,@magialibros,nuvempago@2x.png,0111541884324,8,,Google Places API,2026-05-29
Casa Ritual Neuquén,Tienda Holística / Sahumerios,"Juan Bautista Alberdi 110, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 332-7292,https://www.instagram.com/casaritualneuquen?igsh=MTA4ZmJ6YmFlcnI4Zw==,https://maps.google.com/?cid=9433304488025245695,4.6,11,,,https://www.instagram.com/casaritualneuquen?igsh=MTA4ZmJ6YmFlcnI4Zw==,,02993327292,7,,Google Places API,2026-05-29
Tienda Esotérica,Tienda Holística / Sahumerios,"San Antonio 118, Local 8, 8320000 Santiago, Región Metropolitana, Chile",Santiago,Región Metropolitana,9 3415 2920,http://www.tiendaesoterica.cl/,https://maps.google.com/?cid=1874361803485997545,4.7,17,,lunes: 10:30–18:30; martes: 10:30–18:30; miércoles: 10:30–18:30; jueves: 10:30–18:30; viernes: 10:30–18:30; sábado: 11:00–15:00; domingo: Cerrado,@tiendaesotrica,tiendaesotericasugandha@gmail.com,934152920,7,,Google Places API,2026-05-29
Santa Tienda esotérica,Tienda Holística / Sahumerios,"Shopping Puertas al Sol, local 30, R8521 Las Grutas, Río Negro, Argentina",Las Grutas,Río Negro,,https://www.instagram.com/santatiendaesoterica/,https://maps.google.com/?cid=12946279841462185650,5,27,,"lunes: 10:00–13:00, 16:00–20:00; martes: Cerrado; miércoles: Cerrado; jueves: 10:00–13:00, 16:00–20:00; viernes: 10:00–13:00, 16:00–20:00; sábado: 10:00–13:00, 16:00–20:00; domingo: 10:00–13:00, 16:00–20:00",https://www.instagram.com/santatiendaesoterica/,,,6,,Google Places API,2026-05-29
Queen bee,Tienda Holística / Sahumerios,"Bolívar 64 local 16, B1704 Ramos Mejía, Provincia de Buenos Aires, Argentina",Ramos Mejía,Provincia de Buenos Aires,,https://instagram.com/queenbeearomas?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=15574542226347232656,5,1,,lunes: 11:00–19:30; martes: 11:00–19:30; miércoles: 11:00–19:30; jueves: 11:00–19:30; viernes: 11:00–19:30; sábado: 11:00–19:30; domingo: Cerrado,https://instagram.com/queenbeearomas?igshid=YmMyMTA2M2Y=,,,5,,Google Places API,2026-05-29
Diseño Anthea 🌸 Martínez,Tienda Holística / Sahumerios,"B1640BAP Martínez Buenos Aires AR, Eduardo Costa 2040, B1640 BAP, Provincia de Buenos Aires, Argentina",BAP,Provincia de Buenos Aires,011 4792-0353,,https://maps.google.com/?cid=5224969406687247440,4.6,44,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@diseoantheamartnez,,01147920353,6,,Google Places API,2026-05-29
Casa de Tarot,Tienda Holística / Sahumerios,"Av. Rivadavia 4534 local 7, C1212 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,,https://maps.google.com/?cid=1578305073859477134,4,3,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: Cerrado; domingo: Cerrado,@casadetarot,,,3,,Google Places API,2026-05-29
Librería Kier,Tienda Holística / Sahumerios,"Av. Sta. Fe 1260, C1059ABT Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4811-0507,http://www.kier.com.ar/,https://maps.google.com/?cid=14773588303695259376,4.7,1305,,lunes: 10:00–19:30; martes: 10:00–19:30; miércoles: 10:00–19:30; jueves: 10:00–19:30; viernes: 10:00–19:30; sábado: 10:00–14:00; domingo: Cerrado,@librerakier,nuvempago@2x.png,01148110507,8,,Google Places API,2026-05-29
MUDRAS,Tienda Holística / Sahumerios,"Julio Argentino Roca 90, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 578-2139,,https://maps.google.com/?cid=11175309723492610355,4.5,55,,"lunes: 9:30–13:00, 17:00–20:30; martes: 9:30–13:00, 17:00–20:30; miércoles: 9:30–13:00, 17:00–20:30; jueves: 9:30–13:00, 17:00–20:30; viernes: 9:30–13:00, 17:00–20:30; sábado: 9:30–13:00, 17:00–20:30; domingo: Cerrado",@mudras,,02995782139,6,,Google Places API,2026-05-29
Santa Tienda esotérica,Tienda Holística / Sahumerios,"Brown 370, R8520 San Antonio Oeste, Río Negro, Argentina",San Antonio Oeste,Río Negro,,https://www.santatiendaesoterica.com/,https://maps.google.com/?cid=12903700505815986838,5,1,,"lunes: 10:00–13:00, 18:00–21:00; martes: 10:00–13:00, 18:00–21:00; miércoles: 10:00–13:00, 18:00–21:00; jueves: 10:00–13:00, 18:00–21:00; viernes: 10:00–13:00, 18:00–21:00; sábado: 10:00–13:00, 18:00–21:00; domingo: Cerrado",@santatiendaesotrica,contact@mysite.com,,5,,Google Places API,2026-05-29
Santería San Antonio,Tienda Holística / Sahumerios,"Yatay 67, B1609 Boulogne, Provincia de Buenos Aires, Argentina",Boulogne,Provincia de Buenos Aires,011 5661-1866,,https://maps.google.com/?cid=2730468781853193795,4.9,37,,lunes: 9:00–19:30; martes: 9:00–19:30; miércoles: 9:00–19:30; jueves: 9:00–19:30; viernes: 9:00–19:30; sábado: 9:00–19:30; domingo: Cerrado,@santerasanantonio,,01156611866,6,,Google Places API,2026-05-29
Plazerez Mataderos,Tienda Holística / Sahumerios,"Av. Juan Bautista Alberdi, C5711AAI Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4635-8992,,https://maps.google.com/?cid=15206445057323478024,4.7,150,,lunes: 9:30–20:00; martes: 9:30–20:00; miércoles: 9:30–20:00; jueves: 9:30–20:00; viernes: 9:30–20:00; sábado: 9:30–20:00; domingo: Cerrado,@plazerezmataderos,,01146358992,6,,Google Places API,2026-05-29
La Baulera Regalería Artesanal,Tienda Holística / Sahumerios,"Chacabuco 570, B1629APH Pilar, Provincia de Buenos Aires, Argentina",Pilar,Provincia de Buenos Aires,011 6808-6060,https://pency.app/labauleraregaleriaartesanal,https://maps.google.com/?cid=9044357894464097010,4.9,106,,"lunes: 9:00–13:00, 15:30–19:00; martes: 9:00–13:00, 15:30–19:00; miércoles: 9:00–13:00, 15:30–19:00; jueves: 9:00–13:00, 15:30–19:00; viernes: 9:00–13:00, 15:30–19:00; sábado: 9:00–13:00, 15:30–19:00; domingo: Cerrado",@labauleraregaleraart,,01168086060,8,,Google Places API,2026-05-29
Tienda Esoterica,Tienda Holística / Sahumerios,"interior ,23-24, Av. Aviación 368, La Victoria 15018, Perú",La Victoria,Provincia de Lima,904 887 974,,https://maps.google.com/?cid=16993348661834569384,4.2,14,,lunes: 8:00–19:00; martes: 8:00–19:00; miércoles: 8:00–19:00; jueves: 8:00–19:00; viernes: 8:00–19:00; sábado: 8:00–19:00; domingo: Cerrado,@tiendaesoterica,,904887974,5,,Google Places API,2026-05-29
MUNDO HINDÚ,Tienda Holística / Sahumerios,"España 85, M5570 San Martín, Mendoza, Argentina",San Martín,Mendoza,,https://www.instagram.com/mundohindu.sm?igsh=MXhtN3Q3anl6OXR2dg==,https://maps.google.com/?cid=519385232505152330,5,3,,"lunes: 9:00–12:30, 16:09–20:00; martes: 9:00–12:30, 16:09–20:00; miércoles: 9:00–12:30, 16:09–20:00; jueves: 9:00–12:30, 16:09–20:00; viernes: 9:00–12:30, 16:09–20:00; sábado: 9:00–12:30, 17:00–20:00; domingo: Cerrado",https://www.instagram.com/mundohindu.sm?igsh=MXhtN3Q3anl6OXR2dg==,,,5,,Google Places API,2026-05-29
Mama Bruja Cosmética,Tienda Holística / Sahumerios,"25 de Mayo Sur 19, X5885 Villa de Las Rosas, Córdoba, Argentina",Villa de Las Rosas,Córdoba,03544 15-55-0489,http://www.mamabruja.com/,https://maps.google.com/?cid=5174526657155271773,4.8,58,,"lunes: 9:00–14:00, 17:00–21:00; martes: 9:00–14:00, 17:00–21:00; miércoles: 9:00–14:00, 17:00–21:00; jueves: 9:00–14:00, 17:00–21:00; viernes: 9:00–14:00, 17:00–21:00; sábado: 10:00–21:00; domingo: 10:00–21:00",@mamabrujacosmtica,contacto@mamabruja.com,0354415550489,8,,Google Places API,2026-05-29
Oriente mayorista,Tienda Holística / Sahumerios,"Sarmiento 1079, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 355-4732,https://orientemayorista.com.ar/,https://maps.google.com/?cid=8966701564331097586,,,,lunes: 9:30–16:30; martes: 9:30–16:30; miércoles: 9:30–16:30; jueves: 9:30–16:30; viernes: 9:30–16:30; sábado: 9:00–13:00; domingo: Cerrado,@orientemayorista,gastontorio@orientemayorista.com.ar,03413554732,5,,Google Places API,2026-05-29
